,count,sample,catalogue,Taxo_level,species,genus,family,order,class,phylum,superkingdom,knowledge
79,4,msp_0085,gut,genus,unclassified Eisenbergiella,Eisenbergiella,Lachnospiraceae G,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
793,4,msp_0853c,gut & oral,species,Granulicatella adiacens,Granulicatella,Aerococcaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,known
1183,4,msp_1351,gut,species,Clostridium celatum,Clostridium,Clostridiaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,known
1053,4,msp_1185,gut,family,unclassified Clostridiales 2a,unclassified Clostridiales 2a,Clostridiales 2a,Clostridiales 2,Clostridia,Firmicutes,Bacteria,unknown
1471,4,msp_1826,gut,family,unclassified Barnesiellaceae,unclassified Barnesiellaceae,Barnesiellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
1504,4,msp_1896,gut,,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,unknown
1727,4,msp_2919,oral,genus,unclassified Pauljensenia,Pauljensenia,Actinomycetaceae,Actinomycetales,Actinobacteria,Actinobacteriota,Bacteria,unknown
1505,4,msp_1901,gut,species,Eggerthella sinensis,Eggerthella,Eggerthellaceae,Coriobacteriales,Coriobacteriia,Actinobacteriota,Bacteria,known
677,4,msp_0728,gut,family,unclassified Clostridiales 1e,unclassified Clostridiales 1e,Clostridiales 1e,Clostridiales 1,Clostridia,Firmicutes,Bacteria,unknown
1043,4,msp_1174,gut,genus,unclassified Prevotella,Prevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
1501,4,msp_1885,gut,genus,unclassified Prevotella,Prevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
1240,4,msp_1434,gut,family,unclassified Bacilli RF39 CAG-302,unclassified Bacilli RF39 CAG-302,Bacilli RF39 CAG-302,Bacilli RF39,Bacilli,Firmicutes,Bacteria,unknown
848,3,msp_0919,gut,genus,unclassified Sutterella,Sutterella,Burkholderiaceae,Burkholderiales,Gammaproteobacteria,Proteobacteria,Bacteria,unknown
853,3,msp_0926,gut,genus,unclassified Dialister,Dialister,Dialisteraceae,Veillonellales,Negativicutes,Firmicutes,Bacteria,unknown
293,3,msp_0310,gut,species,Barnesiella sp. An22,Barnesiella,Barnesiellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
1723,3,msp_2912,oral,species,[Actinomyces] odontolyticus 2,Pauljensenia,Actinomycetaceae,Actinomycetales,Actinobacteria,Actinobacteriota,Bacteria,unknown
1255,3,msp_1463,gut,genus,unclassified Succinivibrio,Succinivibrio,Succinivibrionaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,unknown
480,3,msp_0508,gut,genus,unclassified Rikenellaceae 2 RC9,Rikenellaceae 2 RC9,Rikenellaceae 2,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
1212,3,msp_1397c,gut,species,Catabacter hongkongensis,Catabacter,Christensenellaceae,Christensenellales,Clostridia,Firmicutes,Bacteria,known
1257,3,msp_1465,gut,family,unclassified Oscillospirales 1 CAG-272,unclassified Oscillospirales 1 CAG-272,Oscillospirales 1 CAG-272,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
305,3,msp_0323,gut,family,unclassified Clostridium,Clostridium,Clostridiaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,unknown
1265,3,msp_1474,gut,genus,unclassified Rikenellaceae 2 RC9,Rikenellaceae 2 RC9,Rikenellaceae 2,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
607,3,msp_0646,gut,species,[Bacteroides] sp. 43_108,unclassified Prevotellaceae,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
1224,3,msp_1409,gut,genus,unclassified Odoribacter,Odoribacter,Marinifilaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
849,3,msp_0920,gut,family,unclassified Bacteroidaceae,unclassified Bacteroidaceae,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
308,3,msp_0326,gut,genus,unclassified Alistipes,Alistipes,Rikenellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
312,3,msp_0330,gut,species,Firmicutes bacterium CAG:534,Lachnospiraceae E CAG-85,Lachnospiraceae E,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
1290,3,msp_1519,gut,genus,unclassified Pseudoflavonifractor,Pseudoflavonifractor,Oscillospirales 6,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
1231,3,msp_1420,gut,family,unclassified Clostridiales 2g,unclassified Clostridiales 2g,Clostridiales 2g,Clostridiales 2,Clostridia,Firmicutes,Bacteria,unknown
602,3,msp_0641,gut,genus,unclassified Acutalibacteraceae 3,Acutalibacteraceae 3,Acutalibacteraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,unknown
1724,3,msp_2914,oral,genus,unclassified Pauljensenia,Pauljensenia,Actinomycetaceae,Actinomycetales,Actinobacteria,Actinobacteriota,Bacteria,unknown
705,3,msp_0759,gut,genus,unclassified Oscillospirales 4 UBA5446,Oscillospirales 4 UBA5446,Oscillospirales 4,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
1718,3,msp_2885,oral,species,Streptococcus agalactiae,Streptococcus,Streptococcaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,known
1268,3,msp_1481,gut,family,unclassified Clostridiales 1h,unclassified Clostridiales 1h,Clostridiales 1h,Clostridiales 1,Clostridia,Firmicutes,Bacteria,unknown
1269,3,msp_1482,gut,genus,unclassified Bacteroides 2,Bacteroides 2,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
1729,3,msp_2922,oral,genus,unclassified Solobacterium,Solobacterium,Erysipelotrichaceae,Erysipelotrichales,Bacilli,Firmicutes,Bacteria,unknown
1305,3,msp_1541,gut,family,unclassified Lachnospiraceae H,unclassified Lachnospiraceae H,Lachnospiraceae H,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
1612,3,msp_2214,oral,species,Rothia dentocariosa,Rothia,Micrococcaceae,Actinomycetales,Actinobacteria,Actinobacteriota,Bacteria,known
1308,3,msp_1545,gut,family,unclassified Oscillospirales 3,unclassified Oscillospirales 3,Oscillospirales 3,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
1716,3,msp_2880,oral,species,Ralstonia pickettii,Ralstonia,Burkholderiaceae,Burkholderiales,Gammaproteobacteria,Proteobacteria,Bacteria,known
1472,3,msp_1828,gut,genus,unclassified Prevotellamassilia,Prevotellamassilia,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
1475,3,msp_1833,gut,genus,unclassified Acutalibacteraceae 3 CAG-581,Acutalibacteraceae 3 CAG-581,Acutalibacteraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,unknown
1481,3,msp_1845,gut,order,unclassified Oscillospirales,unclassified Oscillospirales,unclassified Oscillospirales,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
1483,3,msp_1848,gut,species,Desulfovibrio legallii,Desulfovibrio,Desulfovibrionaceae,Desulfovibrionales,Desulfovibrionia,Desulfobacterota,Bacteria,known
508,3,msp_0539,gut,genus,unclassified Roseburia,Roseburia,Lachnospiraceae C,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
1489,3,msp_1862,gut,genus,unclassified Lachnoclostridium 2,Lachnoclostridium 2,Lachnospiraceae I,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
1490,3,msp_1866,gut,genus,unclassified Clostridium,Clostridium,Clostridiaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,unknown
1492,3,msp_1870,gut,genus,unclassified Odoribacter,Odoribacter,Marinifilaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
1496,3,msp_1877,gut,genus,unclassified Oscillospirales 4 UBA1777,Oscillospirales 4 UBA1777,Oscillospirales 4,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
1502,3,msp_1886,gut,species,Atopobiaceae sp1,unclassified Atopobiaceae,Atopobiaceae,Coriobacteriales,Coriobacteriia,Actinobacteriota,Bacteria,unknown
1512,3,msp_1910,gut,,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,unknown
1516,3,msp_1914,gut,,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,unknown
1524,3,msp_1933,gut,,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,unknown
1527,3,msp_1936,gut,,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,unknown
1534,3,msp_1949,gut,genus,unclassified Mediterraneibacter,Mediterraneibacter,Lachnospiraceae J,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
813,3,msp_0878,gut,species,Bifidobacterium gallinarum == saeculare,Bifidobacterium,Bifidobacteriaceae,Actinomycetales,Actinobacteria,Actinobacteriota,Bacteria,known
1551,3,msp_2010,gut,family,unclassified Bacilli RFN20 CAG-288,unclassified Bacilli RFN20 CAG-288,Bacilli RFN20 CAG-288,Bacilli RFN20,Bacilli,Firmicutes,Bacteria,unknown
1559,3,msp_2054,gut,genus,unclassified Acutalibacteraceae 3,Acutalibacteraceae 3,Acutalibacteraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,unknown
1576,3,msp_2210,gut,genus,unclassified Bacteroides,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
1632,3,msp_2291,oral,species,[Actinomyces] cardiffensis,Pauljensenia,Actinomycetaceae,Actinomycetales,Actinobacteria,Actinobacteriota,Bacteria,known
659,3,msp_0704,gut,genus,unclassified Oscillospirales 4 UBA1777,Oscillospirales 4 UBA1777,Oscillospirales 4,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
672,3,msp_0720,gut,species,[Clostridium] sp. CAG:1024,unclassified Christensenellales CAG-138,Christensenellales CAG-138,Christensenellales,Clostridia,Firmicutes,Bacteria,unknown
671,3,msp_0719,gut,species,[Selenomonadales] bacterium CIM:MAG 469,unclassified Christensenellales QALW01,Christensenellales QALW01,Christensenellales,Clostridia,Firmicutes,Bacteria,unknown
109,3,msp_0116,gut,family,unclassified Victivallales UBA1829,unclassified Victivallales UBA1829,Victivallales UBA1829,Victivallales,Lentisphaeria,Verrucomicrobiota,Bacteria,unknown
1616,3,msp_2224,oral,species,Selenomonas sputigena,Selenomonas 2,Selenomonadaceae,Selenomonadales,Negativicutes,Firmicutes,Bacteria,known
1607,3,msp_1790,gut & oral,species,Fusobacterium nucleatum subsp. polymorphum,Fusobacterium,Fusobacteriaceae,Fusobacteriales,Fusobacteriia,Fusobacteriota,Bacteria,known
777,3,msp_0836,gut,genus,unclassified Muribaculaceae CAG-873,Muribaculaceae CAG-873,Muribaculaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
1465,3,msp_1816,gut,species,Citrobacter braakii,Citrobacter,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,known
536,3,msp_0569,gut,species,[Anaerotruncus] sp. CAG:528,Acutalibacteraceae 2 CAG-528,Acutalibacteraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,unknown
1462,3,msp_1799,gut & oral,genus,unclassified Veillonella,Veillonella,Veillonellaceae,Veillonellales,Negativicutes,Firmicutes,Bacteria,unknown
1675,3,msp_2531,oral,genus,unclassified Selenomonas 2,Selenomonas 2,Selenomonadaceae,Selenomonadales,Negativicutes,Firmicutes,Bacteria,unknown
1713,3,msp_2857,oral,species,Lachancea kluyveri,Lachancea,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,known
264,3,msp_0278,gut,species,Erysipelotrichaceae bacterium 3_1_53,Absiella-Longicatena,Erysipelotrichaceae,Erysipelotrichales,Bacilli,Firmicutes,Bacteria,unknown
1323,3,msp_1568,gut,genus,unclassified Prevotella,Prevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
250,3,msp_0264,gut,species,Parabacteroides sp. SN4,Parabacteroides,Tannerellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
650,3,msp_0695,gut,genus,unclassified Alphaproteobacteria RF32 CAG-977 UBA11549,Alphaproteobacteria RF32 CAG-977 UBA11549,Alphaproteobacteria RF32 CAG-977,Alphaproteobacteria RF32,Alphaproteobacteria,Proteobacteria,Bacteria,unknown
1338,3,msp_1594,gut,genus,unclassified Bacilli RF39 CAG-822 CAG-884,Bacilli RF39 CAG-822 CAG-884,Bacilli RF39 CAG-822,Bacilli RF39,Bacilli,Firmicutes,Bacteria,unknown
239,3,msp_0253,gut,genus,unclassified Bilophila,Bilophila,Desulfovibrionaceae,Desulfovibrionales,Desulfovibrionia,Desulfobacterota,Bacteria,unknown
1352,3,msp_1613,gut,genus,unclassified Anaerovibrio,Anaerovibrio,Selenomonadaceae,Selenomonadales,Negativicutes,Firmicutes,Bacteria,unknown
1375,3,msp_1650,gut,,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,unknown
1383,3,msp_1662,gut,genus,unclassified Lachnospiraceae B EuG,Lachnospiraceae B EuG,Lachnospiraceae B,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
1386,3,msp_1665,gut,genus,unclassified Oscillospiraceae CAG-129,Oscillospiraceae CAG-129,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
1680,3,msp_2556,oral,species,Streptococcus intermedius,Streptococcus,Streptococcaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,known
1404,3,msp_1687,gut,family,unclassified Clostridiales 1e,unclassified Clostridiales 1e,Clostridiales 1e,Clostridiales 1,Clostridia,Firmicutes,Bacteria,unknown
1461,3,msp_1782,gut & oral,species,Prevotella melaninogenica,Prevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,known
1405,3,msp_1688,gut,genus,unclassified Lachnospiraceae K CAG-56,Lachnospiraceae K CAG-56,Lachnospiraceae K,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
1410,3,msp_1697,gut,species,Enterococcus avium,Enterococcus,Enterococcaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,known
1671,3,msp_2509,oral,genus,unclassified Fusobacterium,Fusobacterium,Fusobacteriaceae,Fusobacteriales,Fusobacteriia,Fusobacteriota,Bacteria,unknown
1421,3,msp_1710,gut,family,unclassified Clostridiales 1i,unclassified Clostridiales 1i,Clostridiales 1i,Clostridiales 1,Clostridia,Firmicutes,Bacteria,unknown
1428,3,msp_1718,gut,genus,unclassified Blautia A,Blautia A,Lachnospiraceae K,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
1667,3,msp_2489,oral,species,Alloscardovia omnicolens,Alloscardovia,Bifidobacteriaceae,Actinomycetales,Actinobacteria,Actinobacteriota,Bacteria,known
1433,3,msp_1729,gut,genus,unclassified Lawsonibacter,Lawsonibacter,Oscillospirales 6,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
1441,3,msp_1747,gut,species,[Faecalicatena] fissicatena,Mediterraneibacter,Lachnospiraceae J,Lachnospirales,Clostridia,Firmicutes,Bacteria,known
177,3,msp_0187,gut,species,Bacteroides togonis,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,known
1654,3,msp_2399,oral,species,Corynebacterium argentoratense,Corynebacterium,Corynebacteriaceae,Corynebacteriales,Actinobacteria,Actinobacteriota,Bacteria,known
1451,3,msp_1767,gut,,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,unknown
656,3,msp_0701,gut,genus,unclassified Oscillospirales 6 UBA9475,Oscillospirales 6 UBA9475,Oscillospirales 6,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
1672,3,msp_2511,oral,species,Streptococcus infantis 4,Streptococcus,Streptococcaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,unknown
448,3,msp_0474,gut,species,Dakarella massiliensis,Dakarella,Burkholderiaceae,Burkholderiales,Gammaproteobacteria,Proteobacteria,Bacteria,known
1208,3,msp_1386,gut,genus,unclassified Acutalibacteraceae 2 CAG-528,Acutalibacteraceae 2 CAG-528,Acutalibacteraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,unknown
477,3,msp_0505,gut,genus,unclassified Dysosmobacter - Oscillibacter,Dysosmobacter - Oscillibacter,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
1065,3,msp_1200,gut,family,unclassified Clostridiales 1i,unclassified Clostridiales 1i,Clostridiales 1i,Clostridiales 1,Clostridia,Firmicutes,Bacteria,unknown
1074,3,msp_1213,gut,genus,unclassified Oscillospirales 4 UBA5446,Oscillospirales 4 UBA5446,Oscillospirales 4,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
1088,3,msp_1230,gut,genus,unclassified Bacilli RF39 CAG-611 CAG-710,Bacilli RF39 CAG-611 CAG-710,Bacilli RF39 CAG-611,Bacilli RF39,Bacilli,Firmicutes,Bacteria,unknown
1089,3,msp_1231,gut,genus,unclassified Bacilli RF39 CAG-1000 CAG-533,Bacilli RF39 CAG-1000 CAG-533,Bacilli RF39 CAG-1000,Bacilli RF39,Bacilli,Firmicutes,Bacteria,unknown
1091,3,msp_1235,gut,family,unclassified Clostridiales 2a,unclassified Clostridiales 2a,Clostridiales 2a,Clostridiales 2,Clostridia,Firmicutes,Bacteria,unknown
1103,3,msp_1247,gut,genus,unclassified Bacilli RF39 CAG-1000 CAG-776b,Bacilli RF39 CAG-1000 CAG-776b,Bacilli RF39 CAG-1000,Bacilli RF39,Bacilli,Firmicutes,Bacteria,unknown
579,3,msp_0618,gut,species,Turicimonas muris,Turicimonas,Burkholderiaceae,Burkholderiales,Gammaproteobacteria,Proteobacteria,Bacteria,known
1128,3,msp_1276,gut,species,Succinatimonas hippei,Succinatimonas,Succinivibrionaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,known
1135,3,msp_1285,gut,genus,unclassified Bacilli RF39 CAG-822 UBA5026,Bacilli RF39 CAG-822 UBA5026,Bacilli RF39 CAG-822,Bacilli RF39,Bacilli,Firmicutes,Bacteria,unknown
1140,3,msp_1292,gut,family,unclassified Monoglobaceae,unclassified Monoglobaceae,Monoglobaceae,Monoglobales,Clostridia,Firmicutes,Bacteria,unknown
356,3,msp_0377,gut,species,Bacteroides barnesiae,Bacteroides 2,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,known
468,3,msp_0496,gut,genus,unclassified Lachnospira,Lachnospira,Lachnospiraceae H,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
1149,3,msp_1303,gut,genus,unclassified Bacilli RF39 CAG-302 RUG705,Bacilli RF39 CAG-302 RUG705,Bacilli RF39 CAG-302,Bacilli RF39,Bacilli,Firmicutes,Bacteria,unknown
1150,3,msp_1304,gut,genus,unclassified Bacilli RF39 CAG-611 CAG-877,Bacilli RF39 CAG-611 CAG-877,Bacilli RF39 CAG-611,Bacilli RF39,Bacilli,Firmicutes,Bacteria,unknown
471,3,msp_0499,gut,species,[Clostridium] sp. CAG:590,Lachnospiraceae A CAG-590,Lachnospiraceae A,Lachnospirales,Clostridia,Firmicutes,Bacteria,unknown
589,3,msp_0628,gut,species,Muribaculaceae sp. 1,Muribaculaceae CAG-485,Muribaculaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
1160,3,msp_1315,gut,species,[Clostridiales] bacterium CIM:MAG 1396,unclassified Monoglobales 2,unclassified Monoglobales 2,Monoglobales,Clostridia,Firmicutes,Bacteria,unknown
1162,3,msp_1318,gut,family,unclassified Methanomethylophilaceae,unclassified Methanomethylophilaceae,Methanomethylophilaceae,Methanomassiliicoccales,Thermoplasmata,Thermoplasmatota,Archaea,unknown
1163,3,msp_1319,gut,family,unclassified Christensenellales CAG-138,unclassified Christensenellales CAG-138,Christensenellales CAG-138,Christensenellales,Clostridia,Firmicutes,Bacteria,unknown
1164,3,msp_1322,gut,species,[Clostridium] sp. CAG:1193,Bacilli RF39 UBA5348 CAG-1193,Bacilli RF39 UBA5348,Bacilli RF39,Bacilli,Firmicutes,Bacteria,unknown
476,3,msp_0504,gut,family,unclassified Oscillospirales 1 CAG-272,unclassified Oscillospirales 1 CAG-272,Oscillospirales 1 CAG-272,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
1047,3,msp_1179,gut,family,unclassified Clostridiales 2d,unclassified Clostridiales 2d,Clostridiales 2d,Clostridiales 2,Clostridia,Firmicutes,Bacteria,unknown
1044,3,msp_1175,gut,family,unclassified Clostridiales 2f,unclassified Clostridiales 2f,Clostridiales 2f,Clostridiales 2,Clostridia,Firmicutes,Bacteria,unknown
1037,3,msp_1166,gut,family,unclassified Clostridiales 1i,unclassified Clostridiales 1i,Clostridiales 1i,Clostridiales 1,Clostridia,Firmicutes,Bacteria,unknown
967,3,msp_1068,gut,species,[Clostridium] sp. CAG:524,Bacilli RF39 CAG-1000 CAG-1000,Bacilli RF39 CAG-1000,Bacilli RF39,Bacilli,Firmicutes,Bacteria,unknown
924,3,msp_1014,gut,genus,unclassified Prevotella,Prevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
926,3,msp_1017,gut,genus,unclassified Agathobaculum,Agathobaculum,Butyricicoccaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
755,3,msp_0810,gut,family,unclassified Oscillospirales 1 CAG-272,unclassified Oscillospirales 1 CAG-272,Oscillospirales 1 CAG-272,Oscillospirales,Clostridia,Firmicutes,Bacteria,unknown
748,3,msp_0802,gut,species,Bacteroidales bacterium H3,Muribaculaceae UBA7173,Muribaculaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,unknown
570,3,msp_0606,gut,genus,unclassified Ruminococcus 2,Ruminococcus 2,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,unknown
954,3,msp_1053,gut,genus,unclassified Anaerovoracaceae CAG-145,Anaerovoracaceae CAG-145,Anaerovoracaceae,Peptostreptococcales,Clostridia,Firmicutes,Bacteria,unknown
957,3,msp_1056,gut,genus,unclassified Sutterella,Sutterella,Burkholderiaceae,Burkholderiales,Gammaproteobacteria,Proteobacteria,Bacteria,unknown
420,3,msp_0445,gut,genus,unclassified Ruminococcus 2,Ruminococcus 2,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,unknown
